#HEADER:Opponent Avg. GW-Score,Opponent Med. GW-Score
zac,137.67,142.25
morfin,153.89,153.25
sean,145.89,150.5
aj,146.35,137.5
katabe,140.14,139.5
ben,150.06,147.0
matt,146.9,149.75
tj,132.22,131.5
rafa,142.12,138.75
vu,137.51,139.0
